goodreads_book_id,tag_id,count
18723,15315,15
18723,13213,14
18723,32586,14
18723,11643,14
18723,5747,14
18723,15169,13
18723,30521,13
18723,26253,13
18723,11221,13
18723,5066,13
18723,615,12
18723,941,12
18723,10932,12
18723,15311,12
18723,26245,11
18723,5075,11
18723,20849,10
18723,17213,10
18723,25630,10
18723,617,10
18723,3218,10
18723,9638,9
18723,12868,9
18723,21374,9
18723,11644,9
18723,19316,9
18723,28194,9
18723,26261,8
18723,26269,8
18723,13217,8
18723,26250,8
18723,25366,8
18723,603,8
18723,31155,8
18723,5746,8
18723,5058,8
18723,19017,8
18723,15698,8
18723,26262,8
18723,28195,8
18990,30574,5556
18990,11743,378
18990,10866,159
18990,28466,149
18990,30358,130
18990,8717,97
18990,20939,82
18990,22743,56
18990,11557,45
18990,9221,37
18990,16532,36
18990,28321,34
18990,28479,33
18990,30386,29
18990,20994,28
18990,29076,28
18990,28482,28
18990,28473,27
18990,22034,26
18990,18045,24
18990,7631,24
18990,5207,22
18990,27199,21
18990,5751,20
18990,13074,20
18990,30521,19
18990,3392,18
18990,3389,17
18990,8517,17
18990,22753,15
18990,21989,15
18990,17213,15
18990,18367,14
18990,14487,13
18990,10644,12
18990,17775,12
18990,17773,12
18990,10641,11
18990,10210,11
18990,14797,11
18990,10197,10
18990,3358,10
18990,1416,10
18990,7457,9
18990,3371,9
18990,3379,9
18990,20926,9
18990,31557,8
18990,6122,8
18990,7009,8
18990,28472,8
18990,28477,8
18990,30672,7
18990,20989,7
18990,5776,7
18990,28484,7
18990,28480,7
18990,11831,7
18990,10093,6
18990,20957,6
18990,23931,6
18990,9477,6
18990,31430,6
18990,5747,6
18990,27963,6
18990,17828,6
18990,20774,5
18990,15169,5
18990,12948,5
18990,7404,5
18990,923,5
18990,9336,5
18990,8527,5
18990,10932,5
18990,1540,5
18990,32130,5
18990,5481,5
18990,32099,5
18990,7654,5
18990,5746,5
18990,21672,5
18990,29083,5
18990,28476,5
18990,25765,4
18990,5090,4
18990,5444,4
18990,14064,4
18990,18326,4
18990,8067,4
18990,1642,4
18990,14552,4
18990,25149,4
18990,8549,4
18990,1659,4
18990,28471,4
18990,8545,4
18990,3216,4
18990,17774,4
18990,7632,4
18990,6323,4
19501,30574,5653
19501,21689,4773
19501,19733,2981
19501,31155,2025
19501,8717,1830
19501,21773,1747
19501,4949,1366
19501,11743,1182
19501,19742,1154
19501,5207,1149
19501,4605,995
19501,6750,914
19501,22743,738
19501,11557,698
19501,28384,603
19501,26138,562
19501,8055,398
19501,1642,389
19501,3611,387
19501,1416,380
19501,4615,363
19501,5051,337
19501,22753,324
19501,28341,321
19501,15453,321
19501,15626,313
19501,15924,300
19501,27095,275
19501,9477,268
19501,3389,239
19501,22034,236
19501,12175,236
19501,3392,223
19501,9484,222
19501,4594,215
19501,8346,208
19501,19738,206
19501,30521,202
19501,20774,201
19501,11590,195
19501,9221,188
19501,20849,185
19501,18045,185
19501,25647,184
19501,12869,178
19501,31505,169
19501,32686,169
19501,15169,161
19501,3371,154
19501,25146,154
19501,4959,151
19501,15505,148
19501,9638,146
19501,10444,135
19501,1691,134
19501,17213,134
19501,22689,130
19501,1659,123
19501,8344,119
19501,20570,116
19501,10644,114
19501,18640,113
19501,11505,110
19501,21989,106
19501,2104,105
19501,11978,104
19501,23471,103
19501,21374,102
19501,11497,100
19501,4985,100
19501,27535,99
19501,9886,98
19501,31186,90
19501,4968,90
19501,4600,89
19501,5481,86
19501,2277,85
19501,15048,85
19501,12868,85
19501,33095,85
19501,6766,84
19501,25147,83
19501,32586,81
19501,28740,81
19501,10210,80
19501,4568,80
19501,20547,80
19501,5090,79
19501,3379,79
19501,3616,75
19501,3377,73
19501,25144,73
19501,10197,72
19501,3216,69
19501,19749,69
19501,6729,67
19501,1668,67
19501,4611,66
19501,1669,65
19501,5036,65
19661,30574,12571
19661,11743,327
19661,8717,232
19661,15453,207
19661,240,87
19661,11557,80
19661,15461,56
19661,236,53
19661,6184,52
19661,251,49
19661,3216,32
19661,22743,30
19661,11590,27
19661,8055,27
19661,261,25
19661,5207,23
19661,18367,23
19661,248,23
19661,11221,22
19661,4949,22
19661,15463,22
19661,272,21
19661,22034,20
19661,15468,19
19661,18326,18
19661,9221,15
19661,18045,15
19661,21989,15
19661,30521,14
19661,8067,14
19661,254,14
19661,15473,14
19661,6178,14
19661,28193,14
19661,32586,13
19661,12948,12
19661,6190,12
19661,15169,11
19661,14487,11
19661,1659,11
19661,15462,11
19661,15472,11
19661,5075,11
19661,26106,11
19661,22753,10
19661,6186,10
19661,6187,10
19661,6216,10
19661,28194,10
19661,8672,9
19661,4889,9
19661,10644,8
19661,22689,8
19661,10197,8
19661,603,8
19661,3358,8
19661,267,8
19661,1416,8
19661,11243,8
19661,5051,8
19661,15485,8
19661,8656,8
19661,6185,8
19661,7457,7
19661,5090,7
19661,3371,7
19661,15484,7
19661,5066,7
19661,19017,7
19661,6163,7
19661,20774,6
19661,20849,6
19661,25152,6
19661,14764,6
19661,18318,6
19661,20288,6
19661,941,6
19661,609,6
19661,30672,6
19661,10210,6
19661,237,6
19661,250,6
19661,9477,6
19661,32099,6
19661,19030,6
19661,3218,6
19661,1847,6
19661,6189,6
19661,11497,5
19661,3392,5
19661,27535,5
19661,10094,5
19661,25148,5
19661,275,5
19661,9484,5
19661,4985,5
19661,25647,5
19661,25630,5
19661,28195,5
19661,28196,5
22325,30574,4148
22325,26837,638
22325,26771,482
22325,8755,428
22325,11743,344
22325,8717,150
22325,26894,140
22325,27398,113
22325,22743,101
22325,9221,75
22325,11557,57
22325,26785,42
22325,32513,28
22325,22034,27
22325,26816,27
22325,8751,27
22325,5207,26
22325,18045,26
22325,13168,24
22325,28300,23
22325,22753,17
22325,26897,17
22325,10059,17
22325,26842,15
22325,21243,14
22325,11287,13
22325,27199,12
22325,27412,12
22325,16203,12
22325,10197,11
22325,6184,11
22325,18367,10
22325,27403,10
22325,5090,9
22325,21989,9
22325,22944,9
22325,487,9
22325,11305,8
22325,20774,8
22325,20849,8
22325,17213,8
22325,11978,8
22325,26774,8
22325,28298,8
22325,10644,7
22325,10210,7
22325,3153,7
22325,11370,6
22325,30521,6
22325,8055,6
22325,2277,6
22325,2313,6
22325,30358,6
22325,12940,6
22325,22818,6
22325,27401,6
22325,7308,6
22325,22933,6
22325,10064,6
22325,12709,6
22325,29418,6
22325,24960,5
22325,14064,5
22325,10094,5
22325,7307,5
22325,21953,5
22325,23555,5
22325,499,5
22325,12989,5
22325,25442,5
22325,31941,5
22325,15169,4
22325,3371,4
22325,30573,4
22325,31656,4
22325,32586,4
22325,923,4
22325,25506,4
22325,31557,4
22325,26884,4
22325,13950,4
22325,11822,4
22325,134,4
22325,11372,4
22325,28283,4
22325,28071,4
22325,26697,4
22325,23549,4
22325,3216,4
22325,13748,4
22325,24517,4
22325,25500,4
22325,14358,4
22325,26811,4
22325,30904,4
22325,13170,4
22325,5721,4
22325,25152,3
22325,6122,3
22325,21374,3
24472,14487,909
24472,30574,687
24472,11743,526
24472,11557,269
24472,7009,258
24472,14467,151
24472,26138,143
24472,4949,133
24472,5207,103
24472,3216,101
24472,8717,97
24472,22743,87
24472,3218,69
24472,18271,65
24472,11305,61
24472,1659,57
24472,3371,42
24472,7023,42
24472,3392,40
24472,3389,37
24472,22753,34
24472,22034,33
24472,1642,33
24472,8656,31
24472,14552,29
24472,3232,28
24472,1416,27
24472,32686,27
24472,7016,26
24472,21989,25
24472,9484,25
24472,5051,25
24472,18045,24
24472,362,24
24472,9477,23
24472,13150,23
24472,29011,22
24472,3231,22
24472,3228,22
24472,17213,21
24472,22973,20
24472,20849,20
24472,12948,19
24472,4959,18
24472,6750,18
24472,1790,18
24472,20774,17
24472,25148,17
24472,31505,17
24472,15169,16
24472,18367,16
24472,8346,16
24472,14539,16
24472,18664,16
24472,2932,16
24472,18640,15
24472,32586,15
24472,25146,15
24472,3225,15
24472,3379,14
24472,9221,13
24472,9886,13
24472,3377,13
24472,11978,13
24472,11780,13
24472,22689,12
24472,10197,12
24472,10210,12
24472,25149,12
24472,22733,12
24472,8344,12
24472,13141,12
24472,27535,11
24472,30521,11
24472,25147,11
24472,18919,11
24472,4985,11
24472,8683,11
24472,25144,11
24472,11399,11
24472,11497,10
24472,18326,10
24472,11503,10
24472,9147,10
24472,28740,10
24472,14461,10
24472,14527,10
24472,20622,10
24472,10155,10
24472,18689,10
24472,20824,9
24472,25150,9
24472,24990,9
24472,27049,9
24472,8055,8
24472,14764,8
24472,5180,8
24472,31103,8
24472,12280,8
24472,7024,8
25017,30574,3447
25017,21689,619
25017,26816,327
25017,8717,312
25017,14552,290
25017,21773,270
25017,13054,78
25017,21195,47
25017,14445,45
25017,15505,44
25017,11557,40
25017,22743,38
25017,14467,37
25017,3216,36
25017,3389,35
25017,9546,30
25017,9221,29
25017,18045,25
25017,3392,24
25017,32796,24
25017,5207,22
25017,21187,22
25017,9549,19
25017,10708,18
25017,13053,17
25017,31981,16
25017,509,15
25017,21184,15
25017,10210,14
25017,30755,14
25017,31980,14
25017,17213,13
25017,4949,13
25017,27797,13
25017,20849,10
25017,22689,10
25017,3358,10
25017,3379,10
25017,9477,10
25017,3371,9
25017,1416,9
25017,21788,9
25017,12950,9
25017,21183,9
25017,17436,9
25017,22753,8
25017,32586,8
25017,31155,8
25017,31505,8
25017,19949,8
25017,14572,7
25017,14573,7
25017,3218,7
25017,26862,7
25017,19948,7
25017,28203,7
25017,26854,7
25017,30521,6
25017,1642,6
25017,603,6
25017,30756,6
25017,21739,6
25017,21712,6
25017,30693,6
25017,14602,6
25017,14544,6
25017,21123,6
25017,14611,6
25017,26822,6
25017,27070,6
25017,10148,6
25017,25151,5
25017,10197,5
25017,14487,5
25017,10093,5
25017,25149,5
25017,25148,5
25017,12954,5
25017,30551,5
25017,12869,5
25017,1669,5
25017,617,5
25017,14601,5
25017,23996,5
25017,14585,5
25017,12955,5
25017,3230,5
25017,11590,4
25017,3377,4
25017,18051,4
25017,19524,4
25017,25562,4
25017,30766,4
25017,22816,4
25017,26819,4
25017,15875,4
25017,21678,4
25017,23976,4
25017,32545,4
25017,14570,4
25200,30574,1674
25200,11743,757
25200,14487,411
25200,16203,300
25200,11557,264
25200,16205,178
25200,25647,155
25200,7457,111
25200,16218,102
25200,18367,93
25200,14467,87
25200,14552,87
25200,22743,81
25200,22034,81
25200,7203,78
25200,7077,64
25200,240,59
25200,3216,57
25200,5207,47
25200,16217,46
25200,21989,43
25200,4949,41
25200,6432,39
25200,25153,38
25200,30521,36
25200,18045,35
25200,11166,35
25200,25709,35
25200,236,34
25200,30241,32
25200,31133,31
25200,923,29
25200,3218,29
25200,18326,28
25200,28384,28
25200,7116,28
25200,25685,28
25200,261,24
25200,28341,22
25200,9221,20
25200,7404,20
25200,30672,19
25200,22753,18
25200,25152,18
25200,248,18
25200,1659,17
25200,251,17
25200,8656,17
25200,16212,17
25200,3232,17
25200,3392,16
25200,25000,16
25200,31140,16
25200,3231,16
25200,32586,15
25200,26735,15
25200,272,15
25200,21689,15
25200,893,15
25200,32799,15
25200,1642,14
25200,12948,14
25200,33305,14
25200,25506,13
25200,15169,12
25200,8055,12
25200,3358,12
25200,23471,12
25200,7668,12
25200,11780,12
25200,10155,12
25200,20849,11
25200,11834,11
25200,25674,11
25200,20194,11
25200,15424,11
25200,895,11
25200,11590,10
25200,20774,10
25200,3389,10
25200,10197,10
25200,23349,10
25200,8683,10
25200,894,10
25200,16209,10
25200,6438,10
25200,30573,9
25200,18318,9
25200,20288,9
25200,24999,9
25200,32785,9
25200,805,9
25200,855,9
25200,450,9
25200,6435,9
25200,25151,8
25200,17213,8
25200,5036,8
25200,13759,8
25200,8676,8
25365,30574,19046
25365,11743,500
25365,8717,468
25365,11557,362
25365,20939,312
25365,16205,269
25365,30358,256
25365,16218,162
25365,14821,161
25365,22743,85
25365,16203,84
25365,3216,75
25365,20994,73
25365,5207,70
25365,8055,66
25365,3218,58
25365,8517,57
25365,16217,56
25365,4949,52
25365,16212,47
25365,29076,46
25365,11590,44
25365,31133,44
25365,22034,40
25365,1642,39
25365,18045,34
25365,3232,33
25365,22753,32
25365,8527,32
25365,30386,28
25365,9221,27
25365,30521,27
25365,1659,27
25365,32586,25
25365,31140,25
25365,20957,24
25365,15424,24
25365,8067,23
25365,20656,22
25365,13163,22
25365,10197,21
25365,20926,21
25365,21672,21
25365,3231,21
25365,16209,21
25365,8533,20
25365,11665,20
25365,32686,19
25365,11644,19
25365,21989,18
25365,18326,18
25365,8545,18
25365,12948,17
25365,30672,16
25365,5090,15
25365,18367,15
25365,20989,15
25365,11643,14
25365,8535,14
25365,8922,14
25365,25152,13
25365,25506,13
25365,29083,13
25365,12347,13
25365,10644,12
25365,25151,12
25365,1416,12
25365,9602,12
25365,20849,11
25365,17213,11
25365,9886,11
25365,19524,11
25365,11978,11
25365,8507,11
25365,15698,11
25365,21179,11
25365,11497,10
25365,9484,10
25365,5051,10
25365,30373,10
25365,20949,10
25365,24517,10
25365,20774,9
25365,3389,9
25365,10093,9
25365,9638,9
25365,31141,9
25365,25146,9
25365,3228,9
25365,20288,8
25365,923,8
25365,24997,8
25365,783,8
25365,29316,8
25365,4985,8
25365,9477,8
25365,487,8
25365,8656,8
25365,14856,8
25365,32724,8
27297,30574,17947
27297,23471,965
27297,8717,624
27297,7457,350
27297,21689,275
27297,25647,165
27297,7009,143
27297,22743,85
27297,14552,85
27297,21773,73
27297,7016,69
27297,5207,45
27297,7404,42
27297,17213,41
27297,11557,37
27297,28384,37
27297,10169,35
27297,9221,32
27297,18367,30
27297,7027,30
27297,2424,29
27297,3216,27
27297,3218,27
27297,30521,26
27297,23931,25
27297,7979,22
27297,28341,21
27297,18045,18
27297,20849,17
27297,23504,17
27297,25670,16
27297,32586,15
27297,10210,15
27297,25685,15
27297,25674,15
27297,26735,14
27297,7668,14
27297,22753,13
27297,7980,13
27297,3232,12
27297,10155,12
27297,10197,11
27297,14764,11
27297,12315,11
27297,25562,11
27297,10916,10
27297,10163,10
27297,7438,10
27297,10175,10
27297,20774,9
27297,14467,9
27297,11928,9
27297,23476,9
27297,18172,9
27297,7026,9
27297,17217,8
27297,26740,8
27297,31133,8
27297,30755,8
27297,23469,8
27297,30635,8
27297,23514,8
27297,25704,8
27297,7030,8
27297,25150,7
27297,25114,7
27297,31140,7
27297,1416,7
27297,20731,7
27297,30776,7
27297,31141,7
27297,2732,7
27297,23229,7
27297,25706,7
27297,11743,6
27297,10093,6
27297,30551,6
27297,31557,6
27297,23349,6
27297,21024,6
27297,2223,6
27297,29591,6
27297,23926,6
27297,23517,6
27297,2438,6
27297,2425,6
27297,32801,6
27297,2444,6
27297,7021,6
27297,23484,6
27297,22545,5
27297,7423,5
27297,27111,5
27297,30258,5
27297,23513,5
27297,7654,5
27297,10304,5
27297,25761,5
27297,14036,5
27297,21414,5
27298,30574,13505
27298,14487,535
27298,8717,319
27298,15453,170
27298,11743,157
27298,11557,94
27298,14467,79
27298,26138,57
27298,4949,57
27298,5207,41
27298,14552,34
27298,27199,33
27298,3216,26
27298,15461,24
27298,31701,24
27298,15463,21
27298,22743,19
27298,18045,15
27298,14527,15
27298,8656,14
27298,9221,13
27298,350,13
27298,3389,12
27298,21989,11
27298,10197,11
27298,1659,11
27298,3371,10
27298,1642,10
27298,5051,10
27298,26305,10
27298,22753,9
27298,17213,9
27298,15468,9
27298,15473,9
27298,11590,8
27298,30521,8
27298,3358,8
27298,11780,8
27298,22034,7
27298,22689,7
27298,14764,7
27298,32586,7
27298,32686,7
27298,9477,7
27298,4959,7
27298,14539,7
27298,15529,7
27298,2104,6
27298,18367,6
27298,19524,6
27298,1416,6
27298,14461,6
27298,28194,6
27298,9315,6
27298,20612,6
27298,11505,5
27298,5090,5
27298,12948,5
27298,30672,5
27298,14485,5
27298,19961,5
27298,14538,5
27298,28193,5
27298,31702,5
27298,15472,5
27298,20613,5
27298,20774,4
27298,3392,4
27298,10644,4
27298,25150,4
27298,18640,4
27298,14064,4
27298,18326,4
27298,25147,4
27298,24996,4
27298,25148,4
27298,25822,4
27298,32099,4
27298,20125,4
27298,15462,4
27298,26154,4
27298,362,4
27298,31841,4
27298,16047,4
27298,25153,3
27298,20781,3
27298,603,3
27298,24999,3
27298,20731,3
27298,11978,3
27298,4985,3
27298,12035,3
27298,22733,3
27298,30768,3
27298,19530,3
27298,23804,3
27298,26959,3
27298,14330,3
27298,13010,3
27298,31704,3
27323,30574,37852
27323,14552,1384
27323,21689,1145
27323,8717,627
27323,21773,503
27323,7457,329
27323,32130,281
27323,16203,280
27323,11557,184
27323,32917,151
27323,22743,131
27323,32812,119
27323,14467,114
27323,11743,105
27323,5207,99
27323,26735,92
27323,14487,81
27323,3216,75
27323,16651,64
27323,32808,61
27323,32906,59
27323,7404,55
27323,25114,50
27323,26740,48
27323,18367,45
27323,12315,42
27323,30521,40
27323,9221,39
27323,923,39
27323,16205,36
27323,4605,33
27323,22753,32
27323,14370,30
27323,23931,30
27323,1642,29
27323,32796,29
27323,18045,27
27323,20047,27
27323,32586,23
27323,20054,23
27323,14433,23
27323,20849,22
27323,2305,22
27323,2277,21
27323,32822,21
27323,31103,21
27323,3392,20
27323,430,19
27323,3218,19
27323,3329,19
27323,29045,17
27323,298,17
27323,10155,16
27323,24960,15
27323,3371,15
27323,30755,15
27323,33114,14
27323,3389,14
27323,26754,14
27323,28964,14
27323,14520,14
27323,2313,13
27323,19742,13
27323,14521,13
27323,14572,13
27323,21685,13
27323,3230,13
27323,20774,12
27323,17213,12
27323,3358,12
27323,7668,12
27323,1669,12
27323,8656,12
27323,22083,12
27323,25152,11
27323,10197,11
27323,24997,11
27323,4949,11
27323,19733,11
27323,25822,11
27323,26752,11
27323,21788,11
27323,16214,11
27323,10644,10
27323,22689,10
27323,25191,10
27323,32785,10
27323,21739,10
27323,19983,10
27323,32904,10
27323,14612,10
27323,3328,10
27323,15169,9
27323,5090,9
27323,23349,9
27323,32820,9
27323,14637,9
27323,14821,9
27323,14631,9
27323,14591,9
28922,30574,12242
28922,11743,534
28922,8717,331
28922,16203,250
28922,14487,194
28922,240,114
28922,11557,89
28922,236,82
28922,22743,78
28922,18367,77
28922,16205,73
28922,16218,57
28922,3216,56
28922,22034,52
28922,18326,52
28922,14467,48
28922,251,45
28922,5207,41
28922,5751,41
28922,8055,41
28922,2938,39
28922,32130,38
28922,30521,34
28922,261,34
28922,923,33
28922,21989,31
28922,22753,29
28922,7457,29
28922,9221,24
28922,14552,24
28922,18045,23
28922,8067,23
28922,248,23
28922,16967,23
28922,272,22
28922,5776,22
28922,10644,21
28922,17213,20
28922,18318,20
28922,3218,20
28922,254,19
28922,32586,18
28922,16217,18
28922,10197,17
28922,10641,16
28922,23232,16
28922,3389,15
28922,4949,15
28922,20288,14
28922,11590,13
28922,12948,13
28922,32812,13
28922,1659,12
28922,473,12
28922,15854,12
28922,9886,11
28922,3232,11
28922,10155,11
28922,20849,10
28922,25151,10
28922,30672,10
28922,10210,10
28922,237,10
28922,4985,10
28922,32917,10
28922,5746,10
28922,31430,10
28922,5058,10
28922,8656,10
28922,5775,10
28922,3231,10
28922,16209,10
28922,25150,9
28922,25167,9
28922,267,9
28922,5066,9
28922,16212,9
28922,3392,8
28922,25152,8
28922,24999,8
28922,18292,8
28922,1416,8
28922,25822,8
28922,5075,8
28922,15169,7
28922,27556,7
28922,1642,7
28922,26735,7
28922,24997,7
28922,25149,7
28922,275,7
28922,400,7
28922,19524,7
28922,31557,7
28922,10658,7
28922,8069,7
28922,930,7
28922,9948,7
28922,11771,7
28922,25106,6
28923,30574,10898
28923,11743,589
28923,8717,397
28923,14487,196
28923,20939,126
28923,22743,93
28923,11557,77
28923,5207,73
28923,18326,71
28923,7009,70
28923,8055,64
28923,18367,63
28923,22034,59
28923,5751,58
28923,14467,47
28923,4949,41
28923,3216,38
28923,8067,35
28923,18045,33
28923,10641,32
28923,9221,30
28923,16203,29
28923,21989,28
28923,16967,27
28923,10644,26
28923,32130,23
28923,5776,23
28923,22753,22
28923,3389,22
28923,17213,22
28923,12948,22
28923,1659,21
28923,941,20
28923,16205,20
28923,16218,20
28923,30521,19
28923,18318,18
28923,8517,18
28923,5051,17
28923,5066,17
28923,10197,16
28923,31430,16
28923,3392,14
28923,25151,14
28923,14552,14
28923,4985,14
28923,20849,13
28923,9336,13
28923,25149,13
28923,10658,13
28923,9886,12
28923,1642,12
28923,32586,12
28923,5058,12
28923,27459,12
28923,3218,11
28923,15854,11
28923,20774,10
28923,22689,10
28923,25150,10
28923,1416,10
28923,5775,10
28923,24960,9
28923,15169,9
28923,3371,9
28923,3358,9
28923,24999,9
28923,29316,9
28923,5747,9
28923,19030,9
28923,5075,9
28923,25152,8
28923,25167,8
28923,30672,8
28923,603,8
28923,10932,8
28923,19524,8
28923,5746,8
28923,5444,7
28923,20288,7
28923,923,7
28923,10093,7
28923,31155,7
28923,5481,7
28923,19017,7
28923,8656,7
28923,12965,7
28923,1691,6
28923,7457,6
28923,25147,6
28923,25438,6
28923,10094,6
28923,22818,6
28923,25106,6
28923,23349,6
28923,18525,6
28923,597,6
28923,20302,6
28923,5080,6
28923,31576,6
30852,30574,8157
30852,8717,492
30852,19733,456
30852,21689,382
30852,11743,283
30852,11665,226
30852,21773,222
30852,11557,197
30852,7009,149
30852,7457,129
30852,19742,124
30852,4605,112
30852,22743,97
30852,26735,88
30852,3219,75
30852,5207,71
30852,32686,63
30852,18367,61
30852,3611,52
30852,11673,50
30852,25114,48
30852,4615,45
30852,3216,44
30852,3218,41
30852,7016,39
30852,2277,36
30852,1642,35
30852,22034,32
30852,27669,32
30852,14487,30
30852,19738,30
30852,14552,29
30852,18045,28
30852,7668,28
30852,18919,27
30852,11643,26
30852,12315,26
30852,6131,25
30852,22753,24
30852,7852,24
30852,32724,24
30852,923,23
30852,2313,21
30852,2312,20
30852,26740,20
30852,14370,20
30852,24807,20
30852,8055,19
30852,14467,19
30852,19735,19
30852,11644,18
30852,22689,17
30852,30521,17
30852,18326,17
30852,4949,17
30852,31535,17
30852,15316,17
30852,11305,16
30852,24960,16
30852,32586,16
30852,1659,16
30852,20622,16
30852,20849,15
30852,10891,15
30852,22147,15
30852,8683,14
30852,3232,14
30852,3231,14
30852,12948,13
30852,7404,13
30852,461,13
30852,8483,13
30852,32688,13
30852,26752,12
30852,4594,12
30852,23802,12
30852,19737,12
30852,3579,12
30852,21024,12
30852,25761,12
30852,12923,12
30852,13479,12
30852,9221,11
30852,21989,11
30852,32720,11
30852,4568,11
30852,3605,11
30852,3222,11
30852,11590,10
30852,25151,10
30852,17213,10
30852,20282,10
30852,26754,10
30852,30756,10
30852,3616,10
30852,12290,10
30852,23803,10
30852,7017,10
30852,25152,9
30852,3614,9
33600,30574,70712
33600,8717,11771
33600,11743,1466
33600,11557,1336
33600,15453,555
33600,31155,249
33600,11590,220
33600,22743,216
33600,1691,187
33600,5207,182
33600,21689,164
33600,4949,148
33600,1416,145
33600,4605,136
33600,22034,128
33600,8055,128
33600,19733,121
33600,3216,102
33600,8517,100
33600,30521,92
33600,14487,89
33600,31505,84
33600,17213,76
33600,3611,73
33600,18367,72
33600,22753,68
33600,9221,64
33600,8067,63
33600,9477,63
33600,18045,62
33600,3358,61
33600,3389,58
33600,25506,58
33600,21989,57
33600,27535,56
33600,12948,53
33600,9484,52
33600,3461,52
33600,3392,50
33600,32586,49
33600,3371,48
33600,2104,47
33600,9886,46
33600,20774,43
33600,3465,43
33600,18326,42
33600,22330,42
33600,20849,41
33600,8656,40
33600,11505,39
33600,4889,39
33600,11497,38
33600,10197,38
33600,30672,37
33600,15461,37
33600,23471,36
33600,12868,36
33600,12869,36
33600,15169,35
33600,8346,33
33600,19742,32
33600,30358,31
33600,21773,31
33600,26138,30
33600,21374,30
33600,4594,29
33600,19524,28
33600,9638,28
33600,7457,27
33600,20939,27
33600,1642,27
33600,20731,27
33600,5051,27
33600,27468,27
33600,28740,25
33600,10644,24
33600,1659,24
33600,4615,23
33600,1743,23
33600,22689,22
33600,21915,22
33600,8344,22
33600,25151,21
33600,5444,21
33600,28193,21
33600,25505,21
33600,11574,20
33600,10210,20
33600,3377,20
33600,4587,20
33600,22733,20
33600,14764,19
33600,20279,19
33600,20288,19
33600,3379,18
33600,28384,18
33600,5481,18
33600,18318,17
33600,25147,17
33600,20647,17
33917,30574,4233
33917,15453,703
33917,5207,295
33917,22743,271
33917,8067,242
33917,22034,220
33917,18326,205
33917,5051,177
33917,8717,176
33917,18367,173
33917,15461,162
33917,1659,146
33917,240,142
33917,11743,129
33917,26256,127
33917,1642,124
33917,21989,114
33917,3216,112
33917,22753,102
33917,8087,100
33917,12948,99
33917,236,95
33917,15312,93
33917,7852,92
33917,17213,89
33917,3389,88
33917,11221,87
33917,8656,87
33917,26735,86
33917,11590,82
33917,15463,81
33917,30521,74
33917,4985,72
33917,3392,68
33917,16408,63
33917,3371,59
33917,11557,58
33917,7457,58
33917,15468,57
33917,26246,56
33917,25438,56
33917,14487,55
33917,4959,54
33917,8683,53
33917,15316,52
33917,30672,51
33917,20849,47
33917,2277,46
33917,2104,45
33917,20288,45
33917,20622,45
33917,26257,44
33917,9886,44
33917,25152,42
33917,32586,42
33917,251,42
33917,4968,42
33917,11505,41
33917,13207,41
33917,15169,40
33917,15315,40
33917,28193,38
33917,11644,37
33917,3219,37
33917,18045,36
33917,25114,36
33917,3218,36
33917,22689,33
33917,10197,32
33917,32688,32
33917,4268,32
33917,15311,31
33917,941,30
33917,248,30
33917,15472,30
33917,11497,29
33917,3579,29
33917,25630,29
33917,15698,29
33917,28194,29
33917,25150,28
33917,3379,28
33917,20547,27
33917,615,26
33917,12315,26
33917,32724,26
33917,15238,26
33917,25151,25
33917,24999,25
33917,261,25
33917,26740,25
33917,25506,25
33917,5413,25
33917,8069,25
33917,1195,25
33917,2313,24
33917,10210,24
33917,14370,24
33917,25106,24
33917,11798,24
34508,11305,880
34508,30574,673
34508,9565,243
34508,15048,152
34508,11743,134
34508,29568,125
34508,24136,103
34508,15067,72
34508,7725,51
34508,11557,50
34508,26785,44
34508,8717,37
34508,27199,26
34508,12680,26
34508,22743,23
34508,11370,21
34508,26771,17
34508,26636,17
34508,26837,14
34508,5207,13
34508,26897,13
34508,7756,12
34508,18886,10
34508,3389,10
34508,17213,10
34508,10197,10
34508,26842,10
34508,11590,8
34508,5751,8
34508,5090,8
34508,10644,7
34508,30521,7
34508,14361,7
34508,32654,6
34508,3379,6
34508,28300,6
34508,26774,6
34508,15060,6
34508,1654,6
34508,22034,5
34508,18045,5
34508,23743,5
34508,27403,5
34508,27401,5
34508,26812,5
34508,24138,5
34508,15057,5
34508,22753,4
34508,24960,4
34508,3392,4
34508,11340,4
34508,11314,4
34508,923,4
34508,25148,4
34508,26894,4
34508,12663,4
34508,9567,4
34508,33114,3
34508,21989,3
34508,25167,3
34508,11367,3
34508,1642,3
34508,11503,3
34508,10093,3
34508,3377,3
34508,10094,3
34508,24993,3
34508,30551,3
34508,5481,3
34508,31557,3
34508,27412,3
34508,11773,3
34508,25146,3
34508,9650,3
34508,18852,3
34508,23034,3
34508,9551,3
34508,9569,3
34508,24577,3
34508,11316,3
34508,24565,3
34508,29566,3
34508,25938,3
34508,29570,3
34508,7723,3
34508,611,2
34508,3358,2
34508,21024,2
34508,3216,2
34508,11386,2
34508,11293,2
34508,29569,2
34508,7727,2
34508,15062,2
34508,11296,2
34508,9568,2
34508,24152,2
34508,12667,2
34508,9570,2
34508,11328,2
38210,30574,11592
38210,8717,611
38210,11557,288
38210,24526,250
38210,21689,217
38210,28384,164
38210,23471,163
38210,27095,153
38210,5870,106
38210,27111,100
38210,21773,97
38210,13922,81
38210,28341,75
38210,5207,72
